Time,id,Pair,Side,Qty,Trail,TP,SL,PL,OLTP,CLTP,CTime
2020-10-13 12:05:02.667000,1,EUR/USD,Sell,1000,False,1.1770500000000002,1.1802378142000003,1.7500000000001403,1.1787500000000002,1.177,2020-10-13 13:19:31.564805
2020-10-13 12:05:04.191529,2,GBP/USD,Sell,1000,False,1.30098,1.3041455068,1.8899999999999475,1.3026799999999998,1.30079,2020-10-13 12:06:58.033349
2020-10-13 12:05:05.658813,3,USD/CHF,Sell,1000,False,0.90881,0.9120460965,-1.5399999999997638,0.91051,0.9120499999999998,2020-10-13 13:36:40.104050
2020-10-13 12:07:01.426275,4,GBP/USD,Sell,1000,False,1.29925,1.3024158173,-1.4999999999998348,1.30095,1.30245,2020-10-13 12:21:53.241705
2020-10-13 13:19:33.581953,5,EUR/USD,Sell,1000,False,1.17523,1.1784181418000002,1.8200000000001548,1.17693,1.17511,2020-10-13 13:40:18.862614
2020-10-13 13:40:21.126816,6,EUR/USD,Sell,1000,False,1.17337,1.1765584874,1.7200000000001658,1.17507,1.17335,2020-10-13 16:03:49.413000
2020-10-13 13:40:22.698289,7,GBP/USD,Sell,1000,False,1.29502,1.2981865760000002,-1.4999999999998348,1.29672,1.2982200000000002,2020-10-13 14:03:25.276420
2020-10-13 13:40:24.290768,8,USD/CHF,Buy,1000,False,0.91479,0.9115543436,1.7099999999999893,0.91309,0.9148,2020-10-13 15:45:59.967681
2020-10-13 15:46:03.791104,9,USD/CHF,Buy,1000,False,0.91661,0.9133746721,-0.16000000000004902,0.91491,0.91475,2020-10-14 01:46:09.356577
2020-10-13 16:13:46.673334,10,AUD/USD,Sell,1000,False,0.71429,0.7175611092,-0.5600000000000049,0.71599,0.71655,2020-10-14 02:13:46.860321
2020-10-13 17:00:05.107917,11,GBP/USD,Sell,1000,False,1.2939399999999999,1.2971067713000002,1.8399999999998409,1.29564,1.2938,2020-10-13 17:37:25.232360
2020-10-13 17:37:28.789059,12,GBP/USD,Sell,1000,False,1.29197,1.2951371259000002,-0.35999999999991594,1.29367,1.29403,2020-10-14 03:37:34.240303
2020-10-14 01:46:14.527654,13,USD/CHF,Sell,1000,False,0.91305,0.9162853315,-1.5400000000000968,0.91475,0.91629,2020-10-14 09:39:10.636736
2020-10-14 03:37:37.317536,14,GBP/USD,Buy,1000,False,1.29572,1.292552911,-1.8000000000000238,1.2940200000000002,1.2922200000000001,2020-10-14 04:50:11.426933
2020-10-14 07:00:04.258760,15,GBP/USD,Sell,1000,False,1.2879500000000002,1.2911178468000002,1.7500000000001403,1.2896500000000002,1.2879,2020-10-14 07:07:45.187539
2020-10-14 07:07:48.851380,16,GBP/USD,Sell,1000,False,1.28606,1.2892281906,-1.489999999999991,1.28776,1.28925,2020-10-14 08:08:37.884369
2020-10-14 09:39:14.367118,17,GBP/USD,Buy,1000,False,1.2944799999999999,1.2913126887000002,1.7700000000002714,1.2927799999999998,1.29455,2020-10-14 10:02:39.441333
2020-10-14 09:39:15.854939,18,USD/CHF,Buy,1000,False,0.9179699999999998,0.9147349169,-1.5799999999998038,0.9162699999999998,0.91469,2020-10-14 10:28:20.406973
2020-10-14 09:55:18.857148,19,AUD/USD,Sell,1000,False,0.7156899999999999,0.7189608598999999,-1.5800000000000258,0.71739,0.71897,2020-10-14 12:46:52.010665
2020-10-14 10:02:43.328316,20,GBP/USD,Buy,1000,False,1.29633,1.2931630217,1.920000000000144,1.29463,1.29655,2020-10-14 10:25:57.416141
2020-10-14 10:26:01.525145,21,GBP/USD,Buy,1000,False,1.29839,1.2952233826000001,-1.5199999999997438,1.29669,1.2951700000000002,2020-10-14 10:32:05.355866
2020-10-14 12:46:55.393275,22,GBP/USD,Buy,1000,False,1.30567,1.3025047029,-1.4799999999999258,1.30397,1.30249,2020-10-14 13:28:26.549105
2020-10-14 12:46:56.920165,23,USD/CHF,Sell,1000,False,0.91076,0.9139957455,-1.5399999999997638,0.91246,0.9139999999999998,2020-10-14 13:35:56.253150
2020-10-14 13:35:59.985338,24,GBP/USD,Buy,1000,False,1.30464,1.3014745156999998,1.840000000000064,1.30294,1.3047799999999998,2020-10-14 14:05:06.300330
2020-10-14 13:36:01.645158,25,USD/CHF,Buy,1000,False,0.91571,0.9124745101,-1.5999999999999348,0.91401,0.91241,2020-10-14 14:25:02.348811
2020-10-14 14:05:10.560039,26,GBP/USD,Buy,1000,False,1.30652,1.3033548559,-1.6599999999999948,1.30482,1.30316,2020-10-14 15:21:02.446563
2020-10-14 15:21:06.345477,27,GBP/USD,Sell,1000,False,1.30154,1.3047054059999998,1.7000000000002569,1.3032400000000002,1.30154,2020-10-14 16:21:25.716173
2020-10-14 15:21:07.952347,28,USD/CHF,Sell,1000,False,0.91038,0.9136158103,-1.5699999999999603,0.91208,0.91365,2020-10-14 20:59:53.879462
2020-10-14 16:21:29.624862,29,GBP/USD,Sell,1000,False,1.29969,1.3028557372,-1.4999999999998348,1.30139,1.3028899999999999,2020-10-14 17:07:07.916107
2020-10-14 20:00:03.129041,30,GBP/USD,Sell,1000,False,1.30115,1.3043154753,1.7200000000001658,1.30285,1.30113,2020-10-14 20:43:55.985285
2020-10-14 20:43:59.417322,31,GBP/USD,Sell,1000,False,1.29929,1.3024558092,-1.9100000000000783,1.30099,1.3029,2020-10-14 21:16:19.521302
2020-10-14 20:54:42.042790,32,AUD/USD,Sell,1000,False,0.71446,0.7177310804000001,1.7000000000000348,0.71616,0.71446,2020-10-14 22:36:57.531663
2020-10-14 22:02:33.681199,33,USD/CHF,Sell,1000,False,0.91128,0.9145156492000001,-0.7600000000000939,0.91298,0.91374,2020-10-15 08:02:34.496202
2020-10-15 00:00:09.720257,34,GBP/USD,Sell,1000,False,1.2993400000000002,1.3025058011,-1.5699999999998493,1.3010400000000002,1.30261,2020-10-15 00:57:09.602360
2020-10-15 01:22:37.699510,35,AUD/USD,Buy,1000,False,0.71618,0.7129085973999999,-1.6500000000000403,0.71448,0.71283,2020-10-15 02:51:23.237585
2020-10-15 04:00:02.955396,36,GBP/USD,Sell,1000,False,1.29943,1.3025957858,1.7300000000000093,1.30113,1.2994,2020-10-15 07:00:33.277142
2020-10-15 06:13:38.419317,37,AUD/USD,Sell,1000,False,0.7109300000000001,0.7142017176000001,1.7300000000000093,0.71263,0.7109,2020-10-15 07:00:33.820154
2020-10-15 07:00:38.785328,38,GBP/USD,Sell,1000,False,1.29745,1.3006161377,-1.4799999999999258,1.29915,1.30063,2020-10-15 07:43:29.932659
2020-10-15 07:09:30.312439,39,AUD/USD,Sell,1000,False,0.70873,0.7120021126999999,1.7000000000000348,0.71043,0.70873,2020-10-15 08:25:37.166650
2020-10-15 08:02:38.503658,40,USD/CHF,Buy,1000,False,0.91543,0.9121944597,1.7300000000001203,0.91373,0.91546,2020-10-15 09:01:26.524520
2020-10-15 08:42:57.499620,41,AUD/USD,Sell,1000,False,0.7061299999999999,0.7094025798,1.7100000000001003,0.7078300000000001,0.70612,2020-10-15 13:07:41.124326
2020-10-15 09:01:31.363871,42,USD/CHF,Buy,1000,False,0.9173,0.9140647954,-1.5399999999999858,0.9156,0.91406,2020-10-15 10:28:48.583470
2020-10-15 11:00:04.392492,43,GBP/USD,Sell,1000,False,1.29356,1.2967268604000002,1.7900000000001803,1.29526,1.29347,2020-10-15 11:09:59.528944
2020-10-15 11:10:04.240723,44,GBP/USD,Sell,1000,False,1.29169,1.2948571745,1.7500000000001403,1.29339,1.29164,2020-10-15 11:19:05.686905
2020-10-15 11:19:09.692510,45,GBP/USD,Sell,1000,False,1.28976,1.2929275228000001,-1.5499999999999403,1.29146,1.29301,2020-10-15 11:35:39.565262
2020-10-15 13:00:07.756222,46,USD/CHF,Buy,1000,False,0.91604,0.9128045704000001,0.31999999999998696,0.91434,0.91466,2020-10-15 23:00:09.258897
2020-10-15 14:46:10.726179,47,AUD/USD,Sell,1000,False,0.70445,0.7077228804000001,-1.5999999999999348,0.70615,0.70775,2020-10-15 14:58:26.655772
2020-10-15 15:00:03.132931,48,GBP/USD,Sell,1000,False,1.2887600000000001,1.2919277073000002,-1.6599999999997728,1.2904600000000002,1.2921200000000002,2020-10-15 15:15:00.741809
2020-10-15 19:00:05.188997,49,GBP/USD,Sell,1000,False,1.2882900000000002,1.2914577892,-1.6799999999996815,1.2899900000000002,1.29167,2020-10-15 21:00:07.998612
2020-10-15 22:07:26.339518,50,AUD/USD,Buy,1000,False,0.7113200000000001,0.7080477217000001,-1.6100000000000003,0.70962,0.70801,2020-10-16 00:17:36.988847
2020-10-15 23:00:05.470962,51,GBP/USD,Sell,1000,False,1.28837,1.2915377748,-1.5099999999999003,1.29007,1.29158,2020-10-16 06:59:25.912449
