date,Open,High,Low,Close
2020-12-08 09:30:00,1.334965,1.3353549999999998,1.33363,1.33508
2020-12-08 10:00:00,1.33508,1.336505,1.33481,1.335675
2020-12-08 10:30:00,1.335675,1.335975,1.334765,1.33517
2020-12-08 11:00:00,1.33517,1.33527,1.33362,1.33381
2020-12-08 11:30:00,1.33381,1.33399,1.3312499999999998,1.3312499999999998
2020-12-08 12:00:00,1.3312499999999998,1.3325399999999998,1.33071,1.3324449999999999
2020-12-08 12:30:00,1.3324449999999999,1.332935,1.32982,1.33004
2020-12-08 13:00:00,1.33004,1.339415,1.328965,1.337075
2020-12-08 13:30:00,1.337075,1.3376000000000001,1.334585,1.3349199999999999
2020-12-08 14:00:00,1.3349199999999999,1.3364099999999999,1.334295,1.334425
2020-12-08 14:30:00,1.334425,1.33472,1.331325,1.3321049999999999
2020-12-08 15:00:00,1.3321049999999999,1.33427,1.32955,1.33095
2020-12-08 15:30:00,1.33095,1.33649,1.3308550000000001,1.33606
2020-12-08 16:00:00,1.33606,1.337735,1.334845,1.33582
2020-12-08 16:30:00,1.33582,1.3365200000000002,1.334765,1.335655
2020-12-08 17:00:00,1.335655,1.335725,1.33385,1.333875
2020-12-08 17:30:00,1.333875,1.33743,1.33375,1.336175
2020-12-08 18:00:00,1.336175,1.33721,1.33618,1.33718
2020-12-08 18:30:00,1.33718,1.337245,1.335645,1.33642
2020-12-08 19:00:00,1.33642,1.336885,1.33631,1.336675
2020-12-08 19:30:00,1.336675,1.33678,1.3353199999999998,1.33534
2020-12-08 20:00:00,1.33534,1.33581,1.33398,1.3345
2020-12-08 20:30:00,1.3345,1.335725,1.33446,1.3356849999999998
2020-12-08 21:00:00,1.3356849999999998,1.33572,1.3346399999999998,1.3351000000000002
2020-12-08 21:30:00,1.3351000000000002,1.336045,1.3349199999999999,1.33562
2020-12-08 22:00:00,1.33562,1.33651,1.335105,1.335515
2020-12-08 22:30:00,1.335515,1.33626,1.335475,1.33595
2020-12-08 23:00:00,1.33595,1.3381699999999999,1.335795,1.33718
2020-12-08 23:30:00,1.33718,1.337305,1.336395,1.33648
2020-12-09 00:00:00,1.33648,1.33739,1.33623,1.337355
2020-12-09 00:30:00,1.337355,1.3376199999999998,1.33692,1.337405
2020-12-09 01:00:00,1.337405,1.33755,1.33671,1.33682
2020-12-09 01:30:00,1.33682,1.337105,1.3367,1.336735
2020-12-09 02:00:00,1.336735,1.336905,1.336515,1.336745
2020-12-09 02:30:00,1.336745,1.337465,1.336615,1.33746
2020-12-09 03:00:00,1.33746,1.337815,1.337085,1.337525
2020-12-09 03:30:00,1.337525,1.337925,1.33741,1.33742
2020-12-09 04:00:00,1.33742,1.33805,1.337425,1.337815
2020-12-09 04:30:00,1.337815,1.338095,1.33762,1.33781
2020-12-09 05:00:00,1.33781,1.33794,1.337405,1.33748
2020-12-09 05:30:00,1.33748,1.33785,1.337475,1.33762
2020-12-09 06:00:00,1.33762,1.33971,1.33762,1.3391250000000001
2020-12-09 06:30:00,1.3391250000000001,1.33927,1.33833,1.338485
2020-12-09 07:00:00,1.338485,1.338845,1.33623,1.33655
2020-12-09 07:30:00,1.33655,1.3387850000000001,1.336325,1.33794
2020-12-09 08:00:00,1.33794,1.3419599999999998,1.33769,1.34178
2020-12-09 08:30:00,1.34178,1.3433199999999998,1.34057,1.3427850000000001
2020-12-09 09:00:00,1.3427850000000001,1.3439,1.341695,1.342825
2020-12-09 09:30:00,1.342825,1.344945,1.342755,1.344675
2020-12-09 10:00:00,1.344675,1.345955,1.344215,1.34518
2020-12-09 10:30:00,1.34518,1.3459150000000002,1.3446799999999999,1.345175
2020-12-09 11:00:00,1.345175,1.34634,1.3446150000000001,1.34514
2020-12-09 11:30:00,1.34514,1.34604,1.344115,1.34561
2020-12-09 12:00:00,1.34561,1.34602,1.344515,1.34477
2020-12-09 12:30:00,1.34477,1.345665,1.34383,1.34521
2020-12-09 13:00:00,1.34521,1.347815,1.344805,1.34748
2020-12-09 13:30:00,1.34748,1.34756,1.345625,1.3460100000000002
2020-12-09 14:00:00,1.3460100000000002,1.3460649999999998,1.342365,1.3428550000000001
2020-12-09 14:30:00,1.3428550000000001,1.34379,1.34219,1.342435
2020-12-09 15:00:00,1.342435,1.342835,1.340385,1.3422999999999998
2020-12-09 15:30:00,1.3422999999999998,1.34261,1.338955,1.339655
2020-12-09 16:00:00,1.339655,1.339665,1.336905,1.338125
2020-12-09 16:30:00,1.338125,1.3394249999999999,1.3374000000000001,1.339075
2020-12-09 17:00:00,1.339075,1.339525,1.3362850000000002,1.3364449999999999
2020-12-09 17:30:00,1.3364449999999999,1.337225,1.335545,1.337125
2020-12-09 18:00:00,1.337125,1.33781,1.336525,1.337555
2020-12-09 18:30:00,1.337555,1.337815,1.336315,1.336335
2020-12-09 19:00:00,1.336335,1.338695,1.33612,1.33854
2020-12-09 19:30:00,1.33854,1.33992,1.33838,1.33945
2020-12-09 20:00:00,1.33945,1.33975,1.3387449999999999,1.3392499999999998
2020-12-09 20:30:00,1.3392499999999998,1.33992,1.339185,1.339725
2020-12-09 21:00:00,1.339725,1.3404699999999998,1.339545,1.340115
2020-12-09 21:30:00,1.340115,1.340745,1.339665,1.340165
2020-12-09 22:00:00,1.340165,1.341385,1.3319200000000002,1.3333400000000002
2020-12-09 22:30:00,1.3333400000000002,1.3375949999999999,1.333065,1.3362
2020-12-09 23:00:00,1.3362,1.33748,1.33477,1.334785
2020-12-09 23:30:00,1.334785,1.3366449999999999,1.33475,1.336595
2020-12-10 00:00:00,1.336595,1.33836,1.336455,1.3380049999999999
2020-12-10 00:30:00,1.3380049999999999,1.3388849999999999,1.3377400000000002,1.338185
2020-12-10 01:00:00,1.338185,1.33899,1.3373650000000001,1.3376000000000001
2020-12-10 01:30:00,1.3376000000000001,1.337755,1.336225,1.336595
2020-12-10 02:00:00,1.336595,1.33764,1.336025,1.33672
2020-12-10 02:30:00,1.33672,1.33717,1.3362699999999998,1.33681
2020-12-10 03:00:00,1.33681,1.336875,1.335885,1.335975
2020-12-10 03:30:00,1.335975,1.337205,1.33596,1.337
2020-12-10 04:00:00,1.337,1.3373,1.33694,1.337245
2020-12-10 04:30:00,1.337245,1.33724,1.33685,1.33716
2020-12-10 05:00:00,1.33716,1.337175,1.33647,1.3366950000000002
2020-12-10 05:30:00,1.3366950000000002,1.336905,1.33602,1.33628
2020-12-10 06:00:00,1.33628,1.336385,1.33527,1.3363800000000001
2020-12-10 06:30:00,1.3363800000000001,1.3363749999999999,1.3340649999999998,1.33426
2020-12-10 07:00:00,1.33426,1.335255,1.3323800000000001,1.33264
2020-12-10 07:30:00,1.33264,1.333255,1.3308300000000002,1.331665
