date,Open,High,Low,Close
2020-12-08 09:30:00,0.8895200000000001,0.88988,0.88915,0.889305
2020-12-08 10:00:00,0.889305,0.890315,0.88917,0.8901749999999999
2020-12-08 10:30:00,0.8901749999999999,0.8904799999999999,0.889865,0.89047
2020-12-08 11:00:00,0.89047,0.89057,0.88945,0.8895
2020-12-08 11:30:00,0.8895,0.89007,0.889465,0.89007
2020-12-08 12:00:00,0.89007,0.890065,0.88874,0.8889549999999999
2020-12-08 12:30:00,0.8889549999999999,0.89009,0.8889549999999999,0.889865
2020-12-08 13:00:00,0.889865,0.8900250000000001,0.88902,0.889335
2020-12-08 13:30:00,0.889335,0.889805,0.88906,0.8893800000000001
2020-12-08 14:00:00,0.8893800000000001,0.889445,0.8884350000000001,0.888555
2020-12-08 14:30:00,0.888555,0.8889400000000001,0.8881749999999999,0.888695
2020-12-08 15:00:00,0.888695,0.889865,0.8883300000000001,0.889825
2020-12-08 15:30:00,0.889825,0.88988,0.88836,0.88876
2020-12-08 16:00:00,0.88876,0.88914,0.8886499999999999,0.8889750000000001
2020-12-08 16:30:00,0.8889750000000001,0.889365,0.88852,0.888675
2020-12-08 17:00:00,0.888675,0.888845,0.8884650000000001,0.888845
2020-12-08 17:30:00,0.888845,0.888965,0.88845,0.8886149999999999
2020-12-08 18:00:00,0.8886149999999999,0.88876,0.8883700000000001,0.8886000000000001
2020-12-08 18:30:00,0.8886000000000001,0.88927,0.888505,0.889215
2020-12-08 19:00:00,0.889215,0.8892599999999999,0.888915,0.8889800000000001
2020-12-08 19:30:00,0.8889800000000001,0.8893949999999999,0.888985,0.889375
2020-12-08 20:00:00,0.889375,0.88939,0.889175,0.889365
2020-12-08 20:30:00,0.889365,0.8893800000000001,0.889045,0.8891450000000001
2020-12-08 21:00:00,0.8891450000000001,0.8892450000000001,0.8889050000000001,0.88902
2020-12-08 21:30:00,0.88902,0.8894,0.88881,0.8892100000000001
2020-12-08 22:00:00,0.8892100000000001,0.8893800000000001,0.8887149999999999,0.88912
2020-12-08 22:30:00,0.88912,0.88941,0.8887,0.88903
2020-12-08 23:00:00,0.88903,0.8892100000000001,0.8886499999999999,0.888795
2020-12-08 23:30:00,0.888795,0.889035,0.8887149999999999,0.88873
2020-12-09 00:00:00,0.88873,0.888875,0.88869,0.88872
2020-12-09 00:30:00,0.88872,0.8888750000000001,0.8886700000000001,0.88881
2020-12-09 01:00:00,0.88881,0.88907,0.8887050000000001,0.8889750000000001
2020-12-09 01:30:00,0.8889750000000001,0.88905,0.88876,0.8889549999999999
2020-12-09 02:00:00,0.8889549999999999,0.8889750000000001,0.88863,0.88874
2020-12-09 02:30:00,0.88874,0.88879,0.88863,0.88866
2020-12-09 03:00:00,0.88866,0.888655,0.88835,0.8884000000000001
2020-12-09 03:30:00,0.8884000000000001,0.8884099999999999,0.888075,0.888245
2020-12-09 04:00:00,0.888245,0.888255,0.88798,0.8880950000000001
2020-12-09 04:30:00,0.8880950000000001,0.888185,0.887955,0.88801
2020-12-09 05:00:00,0.88801,0.8881749999999999,0.8879900000000001,0.88805
2020-12-09 05:30:00,0.88805,0.888145,0.887795,0.887795
2020-12-09 06:00:00,0.887795,0.887805,0.887105,0.887325
2020-12-09 06:30:00,0.887325,0.88765,0.887205,0.88762
2020-12-09 07:00:00,0.88762,0.8879999999999999,0.8873800000000001,0.887915
2020-12-09 07:30:00,0.887915,0.888385,0.8877299999999999,0.8882049999999999
2020-12-09 08:00:00,0.8882049999999999,0.888405,0.88748,0.887795
2020-12-09 08:30:00,0.887795,0.888135,0.8873,0.8873249999999999
2020-12-09 09:00:00,0.8873249999999999,0.888245,0.88733,0.88792
2020-12-09 09:30:00,0.88792,0.8889050000000001,0.8877200000000001,0.888205
2020-12-09 10:00:00,0.888205,0.88827,0.887435,0.887635
2020-12-09 10:30:00,0.887635,0.8892899999999999,0.887595,0.88887
2020-12-09 11:00:00,0.88887,0.8889549999999999,0.888015,0.8880250000000001
2020-12-09 11:30:00,0.8880250000000001,0.889025,0.88794,0.8886050000000001
2020-12-09 12:00:00,0.8886050000000001,0.889765,0.888115,0.889535
2020-12-09 12:30:00,0.889535,0.889765,0.888795,0.888795
2020-12-09 13:00:00,0.888795,0.88924,0.888305,0.8883099999999999
2020-12-09 13:30:00,0.8883099999999999,0.8888050000000001,0.887985,0.8881
2020-12-09 14:00:00,0.8881,0.88835,0.887845,0.888125
2020-12-09 14:30:00,0.888125,0.8891800000000001,0.8878349999999999,0.88893
2020-12-09 15:00:00,0.88893,0.889945,0.8888050000000001,0.88898
2020-12-09 15:30:00,0.88898,0.89037,0.8889,0.889915
2020-12-09 16:00:00,0.889915,0.89064,0.889915,0.8903000000000001
2020-12-09 16:30:00,0.8903000000000001,0.890835,0.8902,0.890205
2020-12-09 17:00:00,0.890205,0.891195,0.889845,0.890915
2020-12-09 17:30:00,0.890915,0.891465,0.89049,0.89049
2020-12-09 18:00:00,0.89049,0.89117,0.8902300000000001,0.890725
2020-12-09 18:30:00,0.890725,0.8910899999999999,0.8904650000000001,0.8910849999999999
2020-12-09 19:00:00,0.8910849999999999,0.891125,0.8904399999999999,0.890455
2020-12-09 19:30:00,0.890455,0.890475,0.8897349999999999,0.88978
2020-12-09 20:00:00,0.88978,0.8901,0.889655,0.88975
2020-12-09 20:30:00,0.88975,0.88976,0.88927,0.8895299999999999
2020-12-09 21:00:00,0.8895299999999999,0.889655,0.889095,0.889355
2020-12-09 21:30:00,0.889355,0.889805,0.889265,0.88965
2020-12-09 22:00:00,0.88965,0.889745,0.888795,0.8893150000000001
2020-12-09 22:30:00,0.8893150000000001,0.889945,0.88903,0.889365
2020-12-09 23:00:00,0.889365,0.88967,0.88924,0.88954
2020-12-09 23:30:00,0.88954,0.88954,0.8894150000000001,0.8895
2020-12-10 00:00:00,0.8895,0.8894949999999999,0.889035,0.889205
2020-12-10 00:30:00,0.889205,0.8893599999999999,0.88908,0.88934
2020-12-10 01:00:00,0.88934,0.8895150000000001,0.8892100000000001,0.8893800000000001
2020-12-10 01:30:00,0.8893800000000001,0.8895200000000001,0.889285,0.8893599999999999
2020-12-10 02:00:00,0.8893599999999999,0.88959,0.88905,0.889105
2020-12-10 02:30:00,0.889105,0.8892249999999999,0.88897,0.88919
2020-12-10 03:00:00,0.88919,0.8893800000000001,0.88915,0.8892249999999999
2020-12-10 03:30:00,0.8892249999999999,0.88923,0.8888050000000001,0.8889149999999999
2020-12-10 04:00:00,0.8889149999999999,0.888935,0.88863,0.88873
2020-12-10 04:30:00,0.88873,0.888835,0.888645,0.88866
2020-12-10 05:00:00,0.88866,0.88884,0.888665,0.8888149999999999
2020-12-10 05:30:00,0.8888149999999999,0.889015,0.8887849999999999,0.88886
2020-12-10 06:00:00,0.88886,0.88928,0.888845,0.889175
2020-12-10 06:30:00,0.889175,0.8896850000000001,0.88917,0.8896200000000001
2020-12-10 07:00:00,0.8896200000000001,0.889785,0.88897,0.889135
2020-12-10 07:30:00,0.889135,0.8894,0.888775,0.88896
2020-12-10 08:00:00,0.88896,0.88948,0.88854,0.8889400000000001
2020-12-10 08:30:00,0.8889400000000001,0.8897999999999999,0.888565,0.889705
2020-12-10 09:00:00,0.889705,0.890185,0.8895500000000001,0.8898950000000001
2020-12-10 09:30:00,0.8898950000000001,0.889915,0.888725,0.88899
2020-12-10 10:00:00,0.88899,0.8890849999999999,0.888655,0.8887050000000001
2020-12-10 10:30:00,0.8887050000000001,0.8889199999999999,0.888435,0.8889199999999999
2020-12-10 11:00:00,0.8889199999999999,0.88917,0.8887,0.88915
2020-12-10 11:30:00,0.88915,0.8896999999999999,0.8889849999999999,0.889035
2020-12-10 12:00:00,0.889035,0.88952,0.888885,0.889165
2020-12-10 12:30:00,0.889165,0.8893800000000001,0.887325,0.887985
2020-12-10 13:00:00,0.887985,0.88846,0.887025,0.88838
2020-12-10 13:30:00,0.88838,0.888385,0.886325,0.887015
2020-12-10 14:00:00,0.887015,0.88855,0.886695,0.8878349999999999
2020-12-10 14:30:00,0.8878349999999999,0.88788,0.88537,0.88554
2020-12-10 15:00:00,0.88554,0.886815,0.8852199999999999,0.886645
2020-12-10 15:30:00,0.886645,0.88732,0.886225,0.8870800000000001
2020-12-10 16:00:00,0.8870800000000001,0.88809,0.886935,0.88802
2020-12-10 16:30:00,0.88802,0.88851,0.8877349999999999,0.887875
2020-12-10 17:00:00,0.887875,0.887875,0.88717,0.887385
2020-12-10 17:30:00,0.887385,0.887955,0.887175,0.887945
2020-12-10 18:00:00,0.887945,0.8884650000000001,0.8873899999999999,0.88758
2020-12-10 18:30:00,0.88758,0.8880699999999999,0.88737,0.887825
2020-12-10 19:00:00,0.887825,0.88812,0.887695,0.887825
2020-12-10 19:30:00,0.887825,0.8878349999999999,0.88714,0.88716
2020-12-10 20:00:00,0.88716,0.8873800000000001,0.88675,0.886845
2020-12-10 20:30:00,0.886845,0.88695,0.88662,0.886925
2020-12-10 21:00:00,0.886925,0.8872599999999999,0.886395,0.886685
2020-12-10 21:30:00,0.886685,0.8867050000000001,0.88586,0.8863
2020-12-10 22:00:00,0.8863,0.886315,0.88582,0.885975
2020-12-10 22:30:00,0.885975,0.8861049999999999,0.885895,0.886035
2020-12-10 23:00:00,0.886035,0.88622,0.8859300000000001,0.8862099999999999
2020-12-10 23:30:00,0.8862099999999999,0.886225,0.88592,0.88598
2020-12-11 00:00:00,0.88598,0.88601,0.8857299999999999,0.885875
2020-12-11 00:30:00,0.885875,0.88635,0.885795,0.88583
2020-12-11 01:00:00,0.88583,0.88583,0.885135,0.885265
2020-12-11 01:30:00,0.885265,0.88554,0.88517,0.88548
2020-12-11 02:00:00,0.88548,0.88576,0.8854599999999999,0.885545
2020-12-11 02:30:00,0.885545,0.8858299999999999,0.885325,0.885555
2020-12-11 03:00:00,0.885555,0.8857250000000001,0.885515,0.88558
2020-12-11 03:30:00,0.88558,0.8857649999999999,0.885545,0.885635
2020-12-11 04:00:00,0.885635,0.88566,0.8854949999999999,0.88556
2020-12-11 04:30:00,0.88556,0.88578,0.885495,0.8857349999999999
2020-12-11 05:00:00,0.8857349999999999,0.8857600000000001,0.8855649999999999,0.8856550000000001
2020-12-11 05:30:00,0.8856550000000001,0.8856850000000001,0.885345,0.8854850000000001
2020-12-11 06:00:00,0.8854850000000001,0.885825,0.885345,0.885445
2020-12-11 06:30:00,0.885445,0.88584,0.885355,0.885825
2020-12-11 07:00:00,0.885825,0.8864650000000001,0.885645,0.88629
2020-12-11 07:30:00,0.88629,0.8875299999999999,0.886215,0.8871800000000001
2020-12-11 08:00:00,0.8871800000000001,0.88752,0.8866350000000001,0.887255
2020-12-11 08:30:00,0.887255,0.88748,0.88662,0.8870899999999999
2020-12-11 09:00:00,0.8870899999999999,0.887255,0.8866700000000001,0.887045
2020-12-11 09:30:00,0.887045,0.88754,0.88688,0.88722
2020-12-11 10:00:00,0.88722,0.888735,0.886645,0.88842
2020-12-11 10:30:00,0.88842,0.889235,0.88815,0.889
2020-12-11 11:00:00,0.889,0.88949,0.88872,0.8892800000000001
2020-12-11 11:30:00,0.8892800000000001,0.889865,0.888795,0.8889400000000001
2020-12-11 12:00:00,0.8889400000000001,0.8893949999999999,0.88884,0.888965
2020-12-11 12:30:00,0.888965,0.889365,0.8886350000000001,0.8892500000000001
2020-12-11 13:00:00,0.8892500000000001,0.88971,0.888925,0.889465
2020-12-11 13:30:00,0.889465,0.889815,0.888765,0.8897649999999999
2020-12-11 14:00:00,0.8897649999999999,0.889945,0.888795,0.88951
2020-12-11 14:30:00,0.88951,0.889985,0.8892,0.88946
2020-12-11 15:00:00,0.88946,0.8895,0.88852,0.888605
2020-12-11 15:30:00,0.888605,0.890935,0.888475,0.89079
2020-12-11 16:00:00,0.89079,0.8909050000000001,0.890355,0.8904749999999999
2020-12-11 16:30:00,0.8904749999999999,0.8905799999999999,0.89012,0.890265
2020-12-11 17:00:00,0.890265,0.890555,0.889705,0.889775
2020-12-11 17:30:00,0.889775,0.890185,0.889545,0.889605
2020-12-11 18:00:00,0.889605,0.8898349999999999,0.889555,0.889655
2020-12-11 18:30:00,0.889655,0.889785,0.8895,0.88951
2020-12-11 19:00:00,0.88951,0.889695,0.88941,0.889425
2020-12-11 19:30:00,0.889425,0.889605,0.88927,0.889535
2020-12-11 20:00:00,0.889535,0.889605,0.889335,0.889445
2020-12-11 20:30:00,0.889445,0.88949,0.88918,0.88922
2020-12-11 21:00:00,0.88922,0.88964,0.889185,0.88958
2020-12-11 21:30:00,0.88958,0.8902950000000001,0.8893949999999999,0.8899
2020-12-13 19:30:00,0.88871,0.8893500000000001,0.888615,0.888985
2020-12-13 20:00:00,0.88899,0.88931,0.8889400000000001,0.88906
2020-12-13 20:30:00,0.889065,0.8891100000000001,0.8887050000000001,0.88879
2020-12-13 21:00:00,0.888725,0.8889199999999999,0.888645,0.8888849999999999
2020-12-13 21:30:00,0.888875,0.889065,0.88864,0.8888050000000001
2020-12-13 22:00:00,0.88875,0.88906,0.88838,0.8886350000000001
2020-12-13 22:30:00,0.888625,0.8886350000000001,0.888045,0.88845
2020-12-13 23:00:00,0.88851,0.888575,0.8881399999999999,0.888415
2020-12-13 23:30:00,0.88841,0.88863,0.888395,0.888595
2020-12-14 00:00:00,0.8886000000000001,0.888935,0.8884749999999999,0.888895
2020-12-14 00:30:00,0.88889,0.88958,0.888725,0.889315
2020-12-14 01:00:00,0.88931,0.88947,0.8891549999999999,0.889405
2020-12-14 01:30:00,0.88939,0.8894150000000001,0.8890750000000001,0.8892599999999999
2020-12-14 02:00:00,0.8892500000000001,0.889275,0.888555,0.888655
2020-12-14 02:30:00,0.8886499999999999,0.8889050000000001,0.88863,0.888895
2020-12-14 03:00:00,0.8889,0.889035,0.888855,0.888855
2020-12-14 03:30:00,0.88886,0.88898,0.888845,0.8889400000000001
2020-12-14 04:00:00,0.888935,0.889115,0.888915,0.889105
2020-12-14 04:30:00,0.8891100000000001,0.8892,0.889065,0.8890899999999999
2020-12-14 05:00:00,0.889085,0.8892450000000001,0.88907,0.889145
2020-12-14 05:30:00,0.88915,0.88919,0.8886499999999999,0.8888
2020-12-14 06:00:00,0.888795,0.888845,0.88859,0.8886499999999999
2020-12-14 06:30:00,0.8886449999999999,0.888715,0.8884,0.8885449999999999
2020-12-14 07:00:00,0.88855,0.888855,0.888325,0.8884650000000001
2020-12-14 07:30:00,0.88847,0.888475,0.887205,0.887295
2020-12-14 08:00:00,0.8873,0.88818,0.8871450000000001,0.88746
2020-12-14 08:30:00,0.887455,0.887555,0.887205,0.887355
2020-12-14 09:00:00,0.8873599999999999,0.88754,0.885865,0.885895
2020-12-14 09:30:00,0.8859,0.88611,0.8854299999999999,0.8855599999999999
2020-12-14 10:00:00,0.8855649999999999,0.88603,0.88541,0.885985
2020-12-14 10:30:00,0.88598,0.88673,0.885875,0.886485
2020-12-14 11:00:00,0.8864799999999999,0.886495,0.8853949999999999,0.8856850000000001
2020-12-14 11:30:00,0.88568,0.88641,0.8855999999999999,0.88571
2020-12-14 12:00:00,0.885705,0.885875,0.885235,0.885725
2020-12-14 12:30:00,0.8857200000000001,0.886255,0.885035,0.88617
2020-12-14 13:00:00,0.8861650000000001,0.8863449999999999,0.885705,0.886235
2020-12-14 13:30:00,0.8862399999999999,0.886415,0.88513,0.88556
2020-12-14 14:00:00,0.885555,0.886455,0.885535,0.8863000000000001
2020-12-14 14:30:00,0.886295,0.886485,0.885545,0.8858349999999999
2020-12-14 15:00:00,0.88584,0.8883399999999999,0.885705,0.88788
2020-12-14 15:30:00,0.887885,0.888845,0.8876,0.88859
2020-12-14 16:00:00,0.888605,0.8887149999999999,0.887545,0.887645
2020-12-14 16:30:00,0.88764,0.887675,0.88687,0.8873
2020-12-14 17:00:00,0.887295,0.88748,0.886045,0.886045
2020-12-14 17:30:00,0.8860399999999999,0.886215,0.885775,0.8860950000000001
2020-12-14 18:00:00,0.886085,0.88651,0.8860600000000001,0.886385
2020-12-14 18:30:00,0.88638,0.8869199999999999,0.886375,0.886605
2020-12-14 19:00:00,0.8866,0.88683,0.886475,0.8866499999999999
2020-12-14 19:30:00,0.886655,0.8871800000000001,0.886625,0.887095
2020-12-14 20:00:00,0.8870899999999999,0.8871100000000001,0.8865799999999999,0.8867700000000001
2020-12-14 20:30:00,0.886775,0.887195,0.88675,0.886885
2020-12-14 21:00:00,0.8868750000000001,0.886925,0.8865799999999999,0.886735
2020-12-14 21:30:00,0.88673,0.8871450000000001,0.886435,0.886745
2020-12-14 22:00:00,0.8867400000000001,0.88695,0.88638,0.886655
2020-12-14 22:30:00,0.8866499999999999,0.88706,0.8864099999999999,0.88654
2020-12-14 23:00:00,0.8865149999999999,0.88706,0.88647,0.8869100000000001
2020-12-14 23:30:00,0.886905,0.886915,0.886685,0.88675
2020-12-15 00:00:00,0.8867499999999999,0.886845,0.8865449999999999,0.8867149999999999
2020-12-15 00:30:00,0.8867050000000001,0.88687,0.88632,0.886325
2020-12-15 01:00:00,0.8863300000000001,0.8864799999999999,0.8861650000000001,0.88634
2020-12-15 01:30:00,0.886335,0.886625,0.88628,0.886415
2020-12-15 02:00:00,0.8864099999999999,0.8865149999999999,0.886135,0.8864350000000001
2020-12-15 02:30:00,0.886425,0.88643,0.8857299999999999,0.88613
2020-12-15 03:00:00,0.886125,0.88661,0.886125,0.88653
2020-12-15 03:30:00,0.8865350000000001,0.8867700000000001,0.8863650000000001,0.886715
2020-12-15 04:00:00,0.88671,0.88696,0.886685,0.88695
2020-12-15 04:30:00,0.886945,0.88702,0.886865,0.8869800000000001
2020-12-15 05:00:00,0.886985,0.887025,0.886715,0.8869750000000001
2020-12-15 05:30:00,0.886965,0.88697,0.886415,0.88645
